NUM,가게명,x,y,주소
2337,코끼리떡볶기,197949.4258,452453.6342,서울특별시 종로구 세종로 1-68번지 
2338,MADRUSH(메드러쉬),199357.3203,445358.0705,서울특별시 서초구 반포동 115-5번지 반포한강공원 달빛광장 
2339,치킨집,199357.3203,445358.0705,서울특별시 서초구 반포동 115-5번지 반포한강공원 달빛광장 
2340,Gorilla Drink(고릴라 드링크),203180.3206,442488.398,서울특별시 서초구 양재동 25번지 서초문화예술회관 주차장 
2341,Grab N Go(그랩앤고),199357.3203,445358.0705,서울특별시 서초구 반포동 115-5번지 반포한강공원 달빛광장 
2342,미쿡스테이크,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 멀티플라자일대 
2343,DaL 푸드트럭,190422.3129,443978.2832,서울특별시 구로구 구로동 90번지 
2344,꿀삐닭강정,,,세종특별자치시 어진동 .번지 세종호수공원 수변광장 
2345,커피벨트,,,세종특별자치시 어진동 .번지 세종호수공원 수변광장 
2346,토앤코,,,세종특별자치시 어진동 .번지 세종호수공원 수변광장 
2347,금오랜드,,,세종특별자치시 어진동 .번지 세종호수공원 수변광장 
2348,공원의 쉼터,,,세종특별자치시 어진동 .번지 세종호수공원 수변광장 
2349,스위트츄러스,,,세종특별자치시 어진동 .번지 세종호수공원 수변광장 
2350,헝그리베어,,,세종특별자치시 어진동 .번지 세종호수공원 수변광장 
2351,츄러스팩토리,,,세종특별자치시 어진동 .번지 세종호수공원 수변광장 
2352,칠링키친,,,세종특별자치시 어진동 .번지 세종호수공원 수변광장 
2353,효니왕타코,,,세종특별자치시 어진동 .번지 세종호수공원 수변광장 
2354,강원전통식품,,,세종특별자치시 어진동 .번지 세종호수공원 수변광장 
2355,하늘채식품,,,세종특별자치시 어진동 .번지 세종호수공원 수변광장 
2356,좋은식품,,,세종특별자치시 어진동 .번지 세종호수공원 수변광장 
2357,올리베떼,,,세종특별자치시 어진동 .번지 세종호수공원 수변광장 
2358,나사트레일러커피,,,세종특별자치시 어진동 .번지 세종호수공원 수변광장 
2359,푸드트럭팩토리,,,세종특별자치시 어진동 .번지 세종호수공원 수변광장 
2360,탄이네 옛날풀빵,224042.6072,333289.1214,세종특별자치시 어진동 621번지 세종호수공원 제2주차장내 
2361,nasatrailer coffee,224042.6072,333289.1214,세종특별자치시 어진동 621번지 세종호수공원 제2주차장내 
2362,탄이네 옛날풀빵,224042.6072,333289.1214,세종특별자치시 어진동 621번지 세종호수공원 제2주차장내 
2363,탄이네 순대곱창,224042.6072,333289.1214,세종특별자치시 어진동 621번지 세종호수공원 제2주차장내 
2364,드림푸드,224042.6072,333289.1214,세종특별자치시 어진동 621번지 세종호수공원 제2주차장내 
2365,옛날풀빵,224200.5243,333429.2636,세종특별자치시 연기면 세종리 1201번지 
2366,시장주스,224200.5243,333429.2636,세종특별자치시 연기면 세종리 1201번지 
2367,스트리트듀오,224200.5243,333429.2636,세종특별자치시 연기면 세종리 1201번지 
2368,밍스트럭,224200.5243,333429.2636,세종특별자치시 연기면 세종리 1201번지 
2369,커피투어,224200.5243,333429.2636,세종특별자치시 연기면 세종리 1201번지 
2370,그양반네,224200.5243,333429.2636,세종특별자치시 연기면 세종리 1201번지 
2371,탄이네 순대곱창,224200.5243,333429.2636,세종특별자치시 연기면 세종리 1201번지 
2372,드림푸드트럭,224200.5243,333429.2636,세종특별자치시 연기면 세종리 1201번지 
2373,드림푸드,226995.5748,345004.9192,세종특별자치시 조치원읍 평리 120번지 
2374,츄러스팩토리,223108.4543,333406.1361,세종특별자치시 어진동 761번지 방축천 푸드트럭 영업구역 
2375,그니식당,224200.5243,333429.2636,세종특별자치시 연기면 세종리 1201번지 
2376,욱대장,225754.9402,344643.1621,세종특별자치시 조치원읍 침산리 226-1번지 
2377,삼형제푸드,225754.9402,344643.1621,세종특별자치시 조치원읍 침산리 226-1번지 
2378,탄이네,225754.9402,344643.1621,세종특별자치시 조치원읍 침산리 226-1번지 
2379,HONGGOON COFFEE(홍군커피),226995.5748,345004.9192,세종특별자치시 조치원읍 평리 120번지 
2380,푸드버스,226995.5748,345004.9192,세종특별자치시 조치원읍 평리 120번지 
2381,놈놈스테이크,226995.5748,345004.9192,세종특별자치시 조치원읍 평리 120번지 
2382,엉클푸드박스,226995.5748,345004.9192,세종특별자치시 조치원읍 평리 120번지 
2383,마하,,,세종특별자치시 어진동 1201번지 세종호수공원 매화공연장 뒤편 
2384,드림,226995.5748,345004.9192,세종특별자치시 조치원읍 평리 120번지 조천 인라인스테이트장 및 벚꽃길일원 
2385,치즈몬스터,,,세종특별자치시 어진동 1201번지 (세종호수공원 매화공연장 뒤편) 
2386,피자카,,,세종특별자치시 어진동 1201번지 세종호수공원 매화공연장 뒤편 
2387,악당트럭,225754.9402,344643.1621,세종특별자치시 조치원읍 침산리 226-1번지 세종문화예술회관 
2388,코코살사,222028.0119,337508.5609,세종특별자치시 연기면 산울리 680번지 은하수공원 
2389,매튜516,222115.6334,334925.4523,세종특별자치시 아름동 1286번지 아름동행정복지센터 
2390,빨강트럭,222115.6334,334925.4523,세종특별자치시 아름동 1286번지 아름동행정복지센터 
2391,입까심,,,세종특별자치시 어진동 .번지 세종호수공원 수변광장 
2392,이동 푸드트럭,224201.6,333291.8829,세종특별자치시 어진동 734번지 세종호수공원 매화공연장 일원 
2393,헝그리 베어,224201.6,333291.8829,세종특별자치시 어진동 734번지 세종호수공원 매화공연장 일원 
2394,대박푸드,221139,335455,
2395,튀가네,221139,335455,
2396,곰아저씨,,,세종특별자치시 연기면 세종리 114-380번지 세종호수공원 
2397,츄로피아,,,세종특별자치시 연기면 세종리 114-380번지 세종호수공원 매화공연장 인근 
2398,지엠에프(주),222568.8414,331316.3695,세종특별자치시 한솔동 963번지 송원어린이집 
2399,대한건아,224042.6072,333289.1214,세종특별자치시 어진동 621번지 호수제2주차장 내 
2400,인생2막,224042.6072,333289.1214,세종특별자치시 어진동 621번지 호수제2주차장 
2401,타이거로,410052.6488,230575.0075,울산광역시 중구 성남동 201번지 성남둔치 
2402,더몬스터,416049.8673,225479.1712,울산광역시 남구 매암동 139-29번지 
2403,빵가루입은돼지,416049.8673,225479.1712,울산광역시 남구 매암동 139-29번지 
2404,이쁜여우핫도그,408064.1799,228481.4527,울산광역시 남구 옥동 146-1번지 
2405,비프보스(BEEF BOSS),416049.8673,225479.1712,울산광역시 남구 매암동 139-29번지 
2406,런투유(RUN TO YOU),416049.8673,225479.1712,울산광역시 남구 매암동 139-29번지 
2407,놈놈트레일러,410052.6488,230575.0075,울산광역시 중구 성남동 201번지 성남공영주차장 내 
2408,홀릭오사카멘치,409908.0641,230469.2845,울산광역시 중구 성남동 337번지 태화강 체육공원 및 둔치 일원 
2409,홀릭핫도그,409908.0641,230469.2845,울산광역시 중구 성남동 337번지 태화강 체육공원 및 태화강 둔치일원 
2410,홀릭커피,409908.0641,230469.2845,울산광역시 중구 성남동 337번지 태화강 체육공원 및 둔치일원 
2411,11:45헝그리타임,409186.8322,230304.8423,울산광역시 남구 신정동 1513번지 태화교 밑 태화강둔치 건강박람회A관 
2412,카우보이,409186.8322,230304.8423,울산광역시 남구 신정동 1513번지 태화교 밑 태화강둔치 건강박람회A관 
2413,듀피에,409186.8322,230304.8423,울산광역시 남구 신정동 1513번지 태화교 밑 태화강둔치 건강박람회A관 
2414,와래이,410052.6488,230575.0075,울산광역시 중구 성남동 201번지 성남둔치 
2415,카모밀레,410052.6488,230575.0075,울산광역시 중구 성남동 201번지 성남둔치 
2416,레자카야본,410052.6488,230575.0075,울산광역시 중구 성남동 201번지 성남둔치 태화강 푸드트럭존 
2417,미스터웨건,410052.6488,230575.0075,울산광역시 중구 성남동 201번지 성남둔치 
2418,미스터오,,,울산광역시 남구 무거동 1182-1번지 
2419,몬스터트럭,,,울산광역시 남구 무거동 499-6번지 
2420,와팡,,,울산광역시 남구 무거동 155-21번지 
2421,세컨드스테이크,409908.0641,230469.2845,울산광역시 중구 성남동 337번지 태화강체육공원 및 둔치 일원 
2422,세컨드쉬림프,409908.0641,230469.2845,울산광역시 중구 성남동 337번지 태화강체육공원 및 태화강 둔치일대 
2423,오라방푸드,409908.0641,230469.2845,울산광역시 중구 성남동 337번지 태화강 체육공원 및 둔치 일원 
2424,꾸이구이,409908.0641,230469.2845,울산광역시 중구 성남동 337번지 태화강 체육공원 및 성남둔치 일원 
2425,언니쓰스시,409908.0641,230469.2845,울산광역시 중구 성남동 337번지 태화강 체육공원 및 둔치 일원 
2426,강정댁 닭강정,416049.8673,225479.1712,울산광역시 남구 매암동 139-29번지 
2427,쭈수제버거,410052.6488,230575.0075,울산광역시 중구 성남동 201번지 성남둔치 푸드트럭존 
2428,오산(푸드트럭),407882.1351,230645.9389,울산광역시 중구 태화동 431-10번지 오산광장 
2429,잇푸드,407022.5332,230876.3416,울산광역시 중구 태화동 907-10번지 
2430,청춘문어빵,407929.0174,230828.3359,울산광역시 중구 태화동 428-12번지 
2431,야한새우,407929.0174,230828.3359,울산광역시 중구 태화동 428-12번지 
2432,명s 파스타,405281.2453,230100.741,울산광역시 남구 무거동 477-1번지 옥현주공1단지아파트 앞 무거천 일대(궁거랑 축제 인근) 
2433,청춘문어빵,405281.2453,230100.741,울산광역시 남구 무거동 477-1번지 옥현주공1단지아파트 앞 무거천 일대(궁거랑 축제 인근) 
2434,리코미,405281.2453,230100.741,울산광역시 남구 무거동 477-1번지 옥현주공1단지아파트 앞 무거천 일대(궁거랑 축제 인근) 
2435,청춘문어빵,408064.1799,228481.4527,울산광역시 남구 옥동 146-1번지 울산대공원 SK광장 
2436,더치스타일,387426,230492,울산광역시 울주군 상북면 등억알프스리 515-2번지 
2437,청춘문어빵,410052.6488,230575.0075,울산광역시 중구 성남동 201번지 주차장 
2438,247푸드트럭,410052.6488,230575.0075,울산광역시 중구 성남동 201번지 성남공영주차장 
2439,멘야치쿠사,410052.6488,230575.0075,울산광역시 중구 성남동 201번지 성남주차장내 
2440,청춘문어빵,410052.6488,230575.0075,울산광역시 중구 성남동 201번지 성남둔치 
2441,해피푸드,410052.6488,230575.0075,울산광역시 중구 성남동 201번지 성남둔치 
2442,세컨드스테이크,410052.6488,230575.0075,울산광역시 중구 성남동 201번지 성남둔치 푸드트럭존 
2443,오라방푸드,410052.6488,230575.0075,울산광역시 중구 성남동 201번지 성남둔치 푸드트럭존 일원 
2444,세컨드쉬림프,410052.6488,230575.0075,울산광역시 중구 성남동 201번지 성남둔치 
2445,쭈수제버거,410052.6488,230575.0075,울산광역시 중구 성남동 201번지 성남둔치 푸드트럭 존 
2446,꾸이꾸이,410052.6488,230575.0075,울산광역시 중구 성남동 201번지 성남둔치 푸드트럭존 
2447,오사카멘치(82러5649),414464.678,209300.3929,울산광역시 울주군 서생면 대송리 28-9번지 간절곶 해맞이 행사장 내 
2448,홀릭닭강정,411921.8319,229236.9427,울산광역시 남구 삼산동 1527-1번지 삼산디자인거리 눈꽃축제 
2449,꾸이꾸이,,,울산광역시 남구 삼산동 127-1번지 삼산디자인거리 눈꽃축제 행사장 
2450,두남자핫도그,414464.678,209300.3929,울산광역시 울주군 서생면 대송리 28-9번지 간절곶해맞이행사장 내 
2451,위쿡,387426,230492,울산광역시 울주군 상북면 등억알프스리 515-2번지 
2452,그릴스테이크,387426,230492,울산광역시 울주군 상북면 등억알프스리 515-2번지 
2453,푸드탱크,387426,230492,울산광역시 울주군 상북면 등억알프스리 515-2번지 
2454,카파도키아,387426,230492,울산광역시 울주군 상북면 등억알프스리 515-2번지 
2455,혼밥스데끼,410052.6488,230575.0075,울산광역시 중구 성남동 201번지 성남둔치(푸드트럭존) 
2456,오사카멘치,411921.8319,229236.9427,울산광역시 남구 삼산동 1527-1번지 삼산디자인거리 눈꽃축제 행사장 
2457,오라방푸드,411921.8319,229236.9427,울산광역시 남구 삼산동 1527-1번지 삼산디자인거리 눈꽃축제 행사장 
2458,언니쓰스시,411921.8319,229236.9427,울산광역시 남구 삼산동 1527-1번지 삼산디자인거리 눈꽃축제 행사장 
2459,쭈수제버거,410052.6488,230575.0075,울산광역시 중구 성남동 201번지 성남공영주차장내 
2460,놈놈트레일러,410052.6488,230575.0075,울산광역시 중구 성남동 201번지 성남둔치 
2461,더블유비커피(247푸드트럭),410052.6488,230575.0075,울산광역시 중구 성남동 201번지 성남둔치 
2462,쉬림프박스,410052.6488,230575.0075,울산광역시 중구 성남동 201번지 성남둔치(푸드트럭존) 
2463,해피푸드,410052.6488,230575.0075,울산광역시 중구 성남동 201번지 성남공영주차장 내 
2464,오늘밤새우자(81두2955),,,울산광역시 울주군 상북면 등억알프스리 515-2번지 
2465,원티드,407022.5332,230876.3416,울산광역시 중구 태화동 907-10번지 태화강대공원 야외공연장 
2466,새참컴퍼니,407022.5332,230876.3416,울산광역시 중구 태화동 907-10번지 태화강대공원 야외공연장 
2467,쉬림프블로썸,407022.5332,230876.3416,울산광역시 중구 태화동 907-10번지 태화강대공원 야외공연장 
